secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
252,2026-09-08T04:06:00.349Z,2026-09-08T04:06:00.364Z,1,B,14.605,200,12.600,E1,
253,2026-09-08T04:06:00.402Z,2026-09-08T04:06:00.421Z,1,C,19.692,200,12.653,E1,
254,2026-09-08T04:06:00.450Z,2026-09-08T04:06:00.457Z,1,C,6.816,200,12.701,E1,
255,2026-09-08T04:06:00.500Z,2026-09-08T04:06:00.504Z,1,B,4.183,200,12.751,E1,
256,2026-09-08T04:06:00.550Z,2026-09-08T04:06:00.560Z,1,A,9.826,200,12.801,E1,
257,2026-09-08T04:06:00.600Z,2026-09-08T04:06:00.614Z,1,B,13.374,200,12.851,E1,
258,2026-09-08T04:06:00.650Z,2026-09-08T04:06:00.675Z,1,A,25.286,200,12.901,E1,
259,2026-09-08T04:06:00.700Z,2026-09-08T04:06:00.706Z,1,A,6.476,200,12.951,E1,
260,2026-09-08T04:06:00.750Z,2026-09-08T04:06:00.768Z,1,B,18.260,200,13.001,E1,
261,2026-09-08T04:06:00.800Z,2026-09-08T04:06:00.817Z,1,A,17.430,200,13.051,E1,
262,2026-09-08T04:06:00.850Z,2026-09-08T04:06:00.869Z,1,C,18.661,200,13.101,E1,
263,2026-09-08T04:06:00.900Z,2026-09-08T04:06:00.914Z,1,C,14.618,200,13.151,E1,
264,2026-09-08T04:06:00.950Z,2026-09-08T04:06:00.955Z,1,C,4.833,200,13.201,E1,
265,2026-09-08T04:06:01.000Z,2026-09-08T04:06:01.007Z,1,C,6.898,200,13.251,E1,
266,2026-09-08T04:06:01.050Z,2026-09-08T04:06:01.067Z,1,C,17.190,200,13.301,E1,
267,2026-09-08T04:06:01.100Z,2026-09-08T04:06:01.106Z,1,C,6.663,200,13.351,E1,
268,2026-09-08T04:06:01.149Z,2026-09-08T04:06:01.165Z,1,A,15.225,200,13.400,E1,
269,2026-09-08T04:06:01.200Z,2026-09-08T04:06:01.211Z,1,B,10.455,200,13.451,E1,
270,2026-09-08T04:06:01.249Z,2026-09-08T04:06:01.263Z,1,B,13.817,200,13.500,E1,
271,2026-09-08T04:06:01.299Z,2026-09-08T04:06:01.317Z,1,A,17.751,200,13.550,E1,
272,2026-09-08T04:06:01.349Z,2026-09-08T04:06:01.356Z,1,A,6.453,200,13.601,E1,
273,2026-09-08T04:06:01.400Z,2026-09-08T04:06:01.422Z,1,A,22.136,200,13.651,E1,
274,2026-09-08T04:06:01.450Z,2026-09-08T04:06:01.459Z,1,C,9.223,200,13.701,E1,
275,2026-09-08T04:06:01.499Z,2026-09-08T04:06:01.510Z,1,B,10.698,200,13.750,E1,
276,2026-09-08T04:06:01.549Z,2026-09-08T04:06:01.559Z,1,A,9.291,200,13.801,E1,
277,2026-09-08T04:06:01.599Z,2026-09-08T04:06:01.617Z,1,A,18.113,200,13.850,E1,
278,2026-09-08T04:06:01.650Z,2026-09-08T04:06:01.659Z,1,A,8.848,200,13.901,E1,
279,2026-09-08T04:06:01.700Z,2026-09-08T04:06:01.711Z,1,A,10.823,200,13.951,E1,
280,2026-09-08T04:06:01.749Z,2026-09-08T04:06:01.761Z,1,C,11.537,200,14.000,E1,
281,2026-09-08T04:06:01.799Z,2026-09-08T04:06:01.809Z,1,C,10.351,200,14.050,E1,
282,2026-09-08T04:06:01.850Z,2026-09-08T04:06:01.858Z,1,B,7.865,200,14.101,E1,
283,2026-09-08T04:06:01.899Z,2026-09-08T04:06:01.907Z,1,B,7.199,200,14.150,E1,
284,2026-09-08T04:06:01.950Z,2026-09-08T04:06:01.962Z,1,A,11.850,200,14.201,E1,
285,2026-09-08T04:06:02.000Z,2026-09-08T04:06:02.016Z,1,A,15.564,200,14.251,E1,
286,2026-09-08T04:06:02.050Z,2026-09-08T04:06:02.055Z,1,A,4.716,200,14.301,E1,
287,2026-09-08T04:06:02.100Z,2026-09-08T04:06:02.112Z,1,A,12.431,200,14.351,E1,
288,2026-09-08T04:06:02.150Z,2026-09-08T04:06:02.164Z,1,C,14.236,200,14.401,E1,
289,2026-09-08T04:06:02.199Z,2026-09-08T04:06:02.204Z,1,A,5.139,200,14.450,E1,
290,2026-09-08T04:06:02.250Z,2026-09-08T04:06:02.264Z,1,C,14.086,200,14.501,E1,
291,2026-09-08T04:06:02.300Z,2026-09-08T04:06:02.310Z,1,C,10.251,200,14.551,E1,
292,2026-09-08T04:06:02.349Z,2026-09-08T04:06:02.363Z,1,B,13.295,200,14.600,E1,
293,2026-09-08T04:06:02.400Z,2026-09-08T04:06:02.417Z,1,B,17.415,200,14.651,E1,
294,2026-09-08T04:06:02.450Z,2026-09-08T04:06:02.462Z,1,A,12.430,200,14.701,E1,
295,2026-09-08T04:06:02.500Z,2026-09-08T04:06:02.508Z,1,C,7.754,200,14.751,E1,
296,2026-09-08T04:06:02.550Z,2026-09-08T04:06:02.555Z,1,C,5.317,200,14.801,E1,
297,2026-09-08T04:06:02.600Z,2026-09-08T04:06:02.617Z,1,C,17.263,200,14.851,E1,
298,2026-09-08T04:06:02.649Z,2026-09-08T04:06:02.661Z,1,A,11.559,200,14.900,E1,
299,2026-09-08T04:06:02.700Z,2026-09-08T04:06:02.709Z,1,B,8.668,200,14.951,E1,
300,2026-09-08T04:06:02.749Z,2026-09-08T04:06:02.763Z,1,A,14.099,200,15.000,E1,
301,2026-09-08T04:06:02.800Z,2026-09-08T04:06:02.818Z,1,C,18.075,200,15.051,E1,
302,2026-09-08T04:06:02.850Z,2026-09-08T04:06:02.855Z,1,C,4.483,200,15.101,E1,
303,2026-09-08T04:06:02.900Z,2026-09-08T04:06:02.914Z,1,A,14.051,200,15.151,E1,
304,2026-09-08T04:06:02.950Z,2026-09-08T04:06:02.967Z,1,B,16.740,200,15.201,E1,
305,2026-09-08T04:06:02.999Z,2026-09-08T04:06:03.008Z,1,A,8.591,200,15.250,E1,
306,2026-09-08T04:06:03.050Z,2026-09-08T04:06:03.059Z,1,B,9.769,200,15.301,E1,
307,2026-09-08T04:06:03.100Z,2026-09-08T04:06:03.118Z,1,C,17.813,200,15.351,E1,
308,2026-09-08T04:06:03.149Z,2026-09-08T04:06:03.159Z,1,C,9.180,200,15.400,E1,
309,2026-09-08T04:06:03.199Z,2026-09-08T04:06:03.207Z,1,B,8.298,200,15.450,E1,
310,2026-09-08T04:06:03.250Z,2026-09-08T04:06:03.272Z,1,A,21.842,200,15.501,E1,
311,2026-09-08T04:06:03.300Z,2026-09-08T04:06:03.312Z,1,C,12.468,200,15.551,E1,
312,2026-09-08T04:06:03.349Z,2026-09-08T04:06:03.362Z,1,B,12.429,200,15.601,E1,
313,2026-09-08T04:06:03.400Z,2026-09-08T04:06:03.413Z,1,A,13.255,200,15.651,E1,
314,2026-09-08T04:06:03.449Z,2026-09-08T04:06:03.457Z,1,A,8.061,200,15.700,E1,
315,2026-09-08T04:06:03.500Z,2026-09-08T04:06:03.511Z,1,B,10.803,200,15.751,E1,
316,2026-09-08T04:06:03.549Z,2026-09-08T04:06:03.561Z,1,C,11.873,200,15.800,E1,
317,2026-09-08T04:06:03.600Z,2026-09-08T04:06:03.608Z,1,C,8.896,200,15.851,E1,
318,2026-09-08T04:06:03.649Z,2026-09-08T04:06:03.661Z,1,A,11.761,200,15.900,E1,
319,2026-09-08T04:06:03.700Z,2026-09-08T04:06:03.715Z,1,A,14.889,200,15.951,E1,
320,2026-09-08T04:06:03.750Z,2026-09-08T04:06:03.760Z,1,B,10.128,200,16.001,E1,
321,2026-09-08T04:06:03.800Z,2026-09-08T04:06:03.821Z,1,B,21.445,200,16.051,E1,
322,2026-09-08T04:06:03.850Z,2026-09-08T04:06:03.861Z,1,B,11.022,200,16.101,E1,
323,2026-09-08T04:06:03.899Z,2026-09-08T04:06:03.927Z,1,C,27.622,200,16.150,E1,
324,2026-09-08T04:06:03.950Z,2026-09-08T04:06:03.964Z,1,C,14.078,200,16.201,E1,
325,2026-09-08T04:06:03.999Z,2026-09-08T04:06:04.007Z,1,C,8.267,200,16.250,E1,
326,2026-09-08T04:06:04.050Z,2026-09-08T04:06:04.059Z,1,B,8.590,200,16.301,E1,
327,2026-09-08T04:06:04.099Z,2026-09-08T04:06:04.120Z,1,A,20.459,200,16.350,E1,
328,2026-09-08T04:06:04.149Z,2026-09-08T04:06:04.164Z,1,A,15.377,200,16.400,E1,
329,2026-09-08T04:06:04.200Z,2026-09-08T04:06:04.212Z,1,A,12.167,200,16.451,E1,
330,2026-09-08T04:06:04.249Z,2026-09-08T04:06:04.271Z,1,B,21.798,200,16.500,E1,
331,2026-09-08T04:06:04.300Z,2026-09-08T04:06:04.313Z,1,C,12.786,200,16.551,E1,
332,2026-09-08T04:06:04.350Z,2026-09-08T04:06:04.362Z,1,C,11.669,200,16.601,E1,
333,2026-09-08T04:06:04.400Z,2026-09-08T04:06:04.406Z,1,C,5.667,200,16.651,E1,
334,2026-09-08T04:06:04.450Z,2026-09-08T04:06:04.459Z,1,A,9.113,200,16.701,E1,
335,2026-09-08T04:06:04.499Z,2026-09-08T04:06:04.505Z,1,B,6.057,200,16.750,E1,
336,2026-09-08T04:06:04.550Z,2026-09-08T04:06:04.563Z,1,C,13.259,200,16.801,E1,
337,2026-09-08T04:06:04.599Z,2026-09-08T04:06:04.604Z,1,C,4.475,200,16.850,E1,
338,2026-09-08T04:06:04.650Z,2026-09-08T04:06:04.664Z,1,C,14.364,200,16.901,E1,
339,2026-09-08T04:06:04.700Z,2026-09-08T04:06:04.706Z,1,B,6.784,200,16.951,E1,
340,2026-09-08T04:06:04.750Z,2026-09-08T04:06:04.755Z,1,A,5.115,200,17.001,E1,
341,2026-09-08T04:06:04.800Z,2026-09-08T04:06:04.805Z,1,B,4.939,200,17.051,E1,
342,2026-09-08T04:06:04.849Z,2026-09-08T04:06:04.857Z,1,B,7.414,200,17.100,E1,
343,2026-09-08T04:06:04.900Z,2026-09-08T04:06:04.906Z,1,C,5.809,200,17.151,E1,
344,2026-09-08T04:06:04.950Z,2026-09-08T04:06:04.963Z,1,A,12.927,200,17.201,E1,
345,2026-09-08T04:06:04.999Z,2026-09-08T04:06:05.009Z,1,B,9.704,200,17.250,E1,
346,2026-09-08T04:06:05.049Z,2026-09-08T04:06:05.056Z,1,B,6.496,200,17.300,E1,
347,2026-09-08T04:06:05.099Z,2026-09-08T04:06:05.108Z,1,A,8.274,200,17.350,E1,
348,2026-09-08T04:06:05.150Z,2026-09-08T04:06:05.156Z,1,C,5.981,200,17.401,E1,
349,2026-09-08T04:06:05.200Z,2026-09-08T04:06:05.218Z,1,C,18.194,200,17.451,E1,
350,2026-09-08T04:06:05.249Z,2026-09-08T04:06:05.253Z,1,C,3.554,200,17.501,E1,
351,2026-09-08T04:06:05.299Z,2026-09-08T04:06:05.305Z,1,B,5.276,200,17.550,E1,
352,2026-09-08T04:06:05.350Z,2026-09-08T04:06:05.365Z,1,B,14.889,200,17.601,E1,
353,2026-09-08T04:06:05.400Z,2026-09-08T04:06:05.407Z,1,B,7.109,200,17.651,E1,
354,2026-09-08T04:06:05.449Z,2026-09-08T04:06:05.458Z,1,A,8.541,200,17.700,E1,
355,2026-09-08T04:06:05.499Z,2026-09-08T04:06:05.515Z,1,A,15.677,200,17.750,E1,
356,2026-09-08T04:06:05.549Z,2026-09-08T04:06:05.566Z,1,C,16.451,200,17.800,E1,
357,2026-09-08T04:06:05.600Z,2026-09-08T04:06:05.611Z,1,C,11.318,200,17.851,E1,
358,2026-09-08T04:06:05.650Z,2026-09-08T04:06:05.664Z,1,C,14.123,200,17.901,E1,
359,2026-09-08T04:06:05.700Z,2026-09-08T04:06:05.715Z,1,B,14.765,200,17.951,E1,
360,2026-09-08T04:06:05.750Z,2026-09-08T04:06:05.757Z,1,B,7.090,200,18.001,E1,
361,2026-09-08T04:06:05.800Z,2026-09-08T04:06:05.812Z,1,C,11.376,200,18.051,E1,
362,2026-09-08T04:06:05.850Z,2026-09-08T04:06:05.858Z,1,A,8.536,200,18.101,E1,
363,2026-09-08T04:06:05.900Z,2026-09-08T04:06:05.917Z,1,C,17.669,200,18.151,E1,
364,2026-09-08T04:06:05.952Z,2026-09-08T04:06:05.964Z,1,A,12.193,200,18.203,E1,
365,2026-09-08T04:06:05.999Z,2026-09-08T04:06:06.013Z,1,C,13.544,200,18.250,E1,
366,2026-09-08T04:06:06.049Z,2026-09-08T04:06:06.061Z,1,B,11.842,200,18.300,E1,
367,2026-09-08T04:06:06.099Z,2026-09-08T04:06:06.123Z,1,A,23.724,200,18.350,E1,
368,2026-09-08T04:06:06.150Z,2026-09-08T04:06:06.155Z,1,A,5.247,200,18.401,E1,
369,2026-09-08T04:06:06.199Z,2026-09-08T04:06:06.205Z,1,A,5.741,200,18.450,E1,
370,2026-09-08T04:06:06.249Z,2026-09-08T04:06:06.265Z,1,A,15.341,200,18.500,E1,
371,2026-09-08T04:06:06.300Z,2026-09-08T04:06:06.312Z,1,B,12.430,200,18.551,E1,
372,2026-09-08T04:06:06.349Z,2026-09-08T04:06:06.367Z,1,A,17.573,200,18.601,E1,
373,2026-09-08T04:06:06.399Z,2026-09-08T04:06:06.411Z,1,A,11.705,200,18.650,E1,
374,2026-09-08T04:06:06.449Z,2026-09-08T04:06:06.454Z,1,A,5.056,200,18.700,E1,
375,2026-09-08T04:06:06.499Z,2026-09-08T04:06:06.511Z,1,A,11.932,200,18.750,E1,
376,2026-09-08T04:06:06.549Z,2026-09-08T04:06:06.556Z,1,A,6.311,200,18.801,E1,
377,2026-09-08T04:06:06.600Z,2026-09-08T04:06:06.615Z,1,B,15.355,200,18.851,E1,
378,2026-09-08T04:06:06.650Z,2026-09-08T04:06:06.656Z,1,B,6.697,200,18.901,E1,
379,2026-09-08T04:06:06.699Z,2026-09-08T04:06:06.706Z,1,C,6.742,200,18.951,E1,
380,2026-09-08T04:06:06.749Z,2026-09-08T04:06:06.767Z,1,A,17.660,200,19.001,E1,
381,2026-09-08T04:06:06.800Z,2026-09-08T04:06:06.807Z,1,A,7.717,200,19.051,E1,
382,2026-09-08T04:06:06.850Z,2026-09-08T04:06:06.863Z,1,A,12.948,200,19.101,E1,
383,2026-09-08T04:06:06.899Z,2026-09-08T04:06:06.907Z,1,C,8.004,200,19.150,E1,
384,2026-09-08T04:06:06.950Z,2026-09-08T04:06:06.959Z,1,A,9.521,200,19.201,E1,
385,2026-09-08T04:06:07.000Z,2026-09-08T04:06:07.005Z,1,C,4.811,200,19.251,E1,
386,2026-09-08T04:06:07.050Z,2026-09-08T04:06:07.060Z,1,C,9.651,200,19.301,E1,
387,2026-09-08T04:06:07.099Z,2026-09-08T04:06:07.105Z,1,C,5.531,200,19.351,E1,
388,2026-09-08T04:06:07.149Z,2026-09-08T04:06:07.158Z,1,B,8.678,200,19.400,E1,
389,2026-09-08T04:06:07.200Z,2026-09-08T04:06:07.207Z,1,A,7.095,200,19.451,E1,
390,2026-09-08T04:06:07.249Z,2026-09-08T04:06:07.255Z,1,B,5.409,200,19.500,E1,
391,2026-09-08T04:06:07.301Z,2026-09-08T04:06:07.315Z,1,C,14.301,200,19.552,E1,
392,2026-09-08T04:06:07.349Z,2026-09-08T04:06:07.358Z,1,B,9.410,200,19.600,E1,
393,2026-09-08T04:06:07.400Z,2026-09-08T04:06:07.414Z,1,B,13.833,200,19.651,E1,
394,2026-09-08T04:06:07.450Z,2026-09-08T04:06:07.457Z,1,C,7.708,200,19.701,E1,
395,2026-09-08T04:06:07.501Z,2026-09-08T04:06:07.514Z,1,C,12.797,200,19.752,E1,
396,2026-09-08T04:06:07.552Z,2026-09-08T04:06:07.562Z,1,A,9.707,200,19.804,E1,
397,2026-09-08T04:06:07.599Z,2026-09-08T04:06:07.605Z,1,A,5.999,200,19.850,E1,
398,2026-09-08T04:06:07.651Z,2026-09-08T04:06:07.672Z,1,C,20.974,200,19.902,E1,
399,2026-09-08T04:06:07.699Z,2026-09-08T04:06:07.707Z,1,B,7.991,200,19.950,E1,
400,2026-09-08T04:06:07.749Z,2026-09-08T04:06:07.766Z,1,C,16.310,200,20.000,E1,
401,2026-09-08T04:06:07.800Z,2026-09-08T04:06:07.809Z,1,C,9.080,200,20.051,E1,
402,2026-09-08T04:06:07.850Z,2026-09-08T04:06:07.875Z,1,B,25.560,200,20.101,E1,
403,2026-09-08T04:06:07.899Z,2026-09-08T04:06:07.906Z,1,B,7.160,200,20.150,E1,
404,2026-09-08T04:06:07.951Z,2026-09-08T04:06:07.966Z,1,A,15.646,200,20.202,E1,
405,2026-09-08T04:06:07.999Z,2026-09-08T04:06:08.007Z,1,A,7.291,200,20.250,E1,
406,2026-09-08T04:06:08.050Z,2026-09-08T04:06:08.068Z,1,B,18.378,200,20.301,E1,
407,2026-09-08T04:06:08.099Z,2026-09-08T04:06:08.112Z,1,A,12.734,200,20.350,E1,
408,2026-09-08T04:06:08.149Z,2026-09-08T04:06:08.155Z,1,A,5.539,200,20.400,E1,
409,2026-09-08T04:06:08.199Z,2026-09-08T04:06:08.215Z,1,C,15.915,200,20.450,E1,
410,2026-09-08T04:06:08.249Z,2026-09-08T04:06:08.270Z,1,A,20.463,200,20.500,E1,
411,2026-09-08T04:06:08.300Z,2026-09-08T04:06:08.317Z,1,B,16.921,200,20.551,E1,
412,2026-09-08T04:06:08.350Z,2026-09-08T04:06:08.371Z,1,B,21.411,200,20.601,E1,
413,2026-09-08T04:06:08.399Z,2026-09-08T04:06:08.423Z,1,C,23.225,200,20.651,E1,
414,2026-09-08T04:06:08.450Z,2026-09-08T04:06:08.459Z,1,B,9.557,200,20.701,E1,
415,2026-09-08T04:06:08.500Z,2026-09-08T04:06:08.508Z,1,B,8.120,200,20.751,E1,
416,2026-09-08T04:06:08.550Z,2026-09-08T04:06:08.566Z,1,C,15.753,200,20.801,E1,
417,2026-09-08T04:06:08.600Z,2026-09-08T04:06:08.619Z,1,C,18.576,200,20.851,E1,
418,2026-09-08T04:06:08.650Z,2026-09-08T04:06:08.656Z,1,A,6.220,200,20.901,E1,
419,2026-09-08T04:06:08.699Z,2026-09-08T04:06:08.705Z,1,A,5.307,200,20.950,E1,
420,2026-09-08T04:06:08.750Z,2026-09-08T04:06:08.766Z,1,B,16.393,200,21.001,E1,
421,2026-09-08T04:06:08.799Z,2026-09-08T04:06:08.807Z,1,C,7.285,200,21.050,E1,
422,2026-09-08T04:06:08.850Z,2026-09-08T04:06:08.866Z,1,B,16.232,200,21.101,E1,
423,2026-09-08T04:06:08.899Z,2026-09-08T04:06:08.906Z,1,C,6.328,200,21.151,E1,
424,2026-09-08T04:06:08.950Z,2026-09-08T04:06:08.960Z,1,C,9.359,200,21.201,E1,
425,2026-09-08T04:06:08.999Z,2026-09-08T04:06:09.012Z,1,A,13.301,200,21.250,E1,
426,2026-09-08T04:06:09.050Z,2026-09-08T04:06:09.058Z,1,A,8.447,200,21.301,E1,
427,2026-09-08T04:06:09.099Z,2026-09-08T04:06:09.105Z,1,A,6.215,200,21.350,E1,
428,2026-09-08T04:06:09.149Z,2026-09-08T04:06:09.155Z,1,A,5.571,200,21.401,E1,
429,2026-09-08T04:06:09.199Z,2026-09-08T04:06:09.209Z,1,A,10.378,200,21.450,E1,
430,2026-09-08T04:06:09.250Z,2026-09-08T04:06:09.265Z,1,B,14.991,200,21.501,E1,
431,2026-09-08T04:06:09.300Z,2026-09-08T04:06:09.309Z,1,C,9.255,200,21.551,E1,
432,2026-09-08T04:06:09.352Z,2026-09-08T04:06:09.360Z,1,C,7.469,200,21.603,E1,
433,2026-09-08T04:06:09.400Z,2026-09-08T04:06:09.405Z,1,A,5.631,200,21.651,E1,
434,2026-09-08T04:06:09.450Z,2026-09-08T04:06:09.459Z,1,B,9.144,200,21.701,E1,
435,2026-09-08T04:06:09.499Z,2026-09-08T04:06:09.518Z,1,C,18.976,200,21.750,E1,
436,2026-09-08T04:06:09.549Z,2026-09-08T04:06:09.560Z,1,C,11.224,200,21.800,E1,
437,2026-09-08T04:06:09.600Z,2026-09-08T04:06:09.605Z,1,C,5.410,200,21.851,E1,
438,2026-09-08T04:06:09.651Z,2026-09-08T04:06:09.664Z,1,A,13.581,200,21.902,E1,
439,2026-09-08T04:06:09.699Z,2026-09-08T04:06:09.720Z,1,B,21.225,200,21.950,E1,
440,2026-09-08T04:06:09.750Z,2026-09-08T04:06:09.763Z,1,B,12.902,200,22.001,E1,
441,2026-09-08T04:06:09.801Z,2026-09-08T04:06:09.817Z,1,B,16.855,200,22.052,E1,
442,2026-09-08T04:06:09.860Z,2026-09-08T04:06:09.881Z,1,C,21.407,200,22.111,E1,
443,2026-09-08T04:06:09.901Z,2026-09-08T04:06:09.916Z,1,B,15.117,200,22.152,E1,
444,2026-09-08T04:06:09.950Z,2026-09-08T04:06:09.959Z,1,B,8.722,200,22.201,E1,
445,2026-09-08T04:06:10.004Z,2026-09-08T04:06:10.022Z,1,A,18.018,200,22.255,E1,
446,2026-09-08T04:06:10.053Z,2026-09-08T04:06:10.070Z,1,C,16.504,200,22.304,E1,
447,2026-09-08T04:06:10.102Z,2026-09-08T04:06:10.107Z,1,A,5.570,200,22.353,E1,
448,2026-09-08T04:06:10.149Z,2026-09-08T04:06:10.157Z,1,A,7.612,200,22.400,E1,
449,2026-09-08T04:06:10.202Z,2026-09-08T04:06:10.221Z,1,C,18.829,200,22.453,E1,
450,2026-09-08T04:06:10.249Z,2026-09-08T04:06:10.260Z,1,C,11.467,200,22.500,E1,
451,2026-09-08T04:06:10.301Z,2026-09-08T04:06:10.319Z,1,A,17.891,200,22.552,E1,
452,2026-09-08T04:06:10.353Z,2026-09-08T04:06:10.363Z,1,A,9.816,200,22.604,E1,
453,2026-09-08T04:06:10.401Z,2026-09-08T04:06:10.415Z,1,B,13.294,200,22.652,E1,
454,2026-09-08T04:06:10.451Z,2026-09-08T04:06:10.457Z,1,A,6.375,200,22.702,E1,
455,2026-09-08T04:06:10.500Z,2026-09-08T04:06:10.508Z,1,C,8.196,200,22.751,E1,
456,2026-09-08T04:06:10.549Z,2026-09-08T04:06:10.559Z,1,C,10.012,200,22.800,E1,
457,2026-09-08T04:06:10.599Z,2026-09-08T04:06:10.616Z,1,A,16.378,200,22.850,E1,
458,2026-09-08T04:06:10.650Z,2026-09-08T04:06:10.660Z,1,A,10.465,200,22.901,E1,
459,2026-09-08T04:06:10.700Z,2026-09-08T04:06:10.719Z,1,C,19.592,200,22.951,E1,
460,2026-09-08T04:06:10.750Z,2026-09-08T04:06:10.761Z,1,C,10.791,200,23.001,E1,
461,2026-09-08T04:06:10.800Z,2026-09-08T04:06:10.814Z,1,C,14.156,200,23.051,E1,
462,2026-09-08T04:06:10.850Z,2026-09-08T04:06:10.856Z,1,B,6.631,200,23.101,E1,
463,2026-09-08T04:06:10.899Z,2026-09-08T04:06:10.914Z,1,C,15.120,200,23.150,E1,
464,2026-09-08T04:06:10.950Z,2026-09-08T04:06:10.956Z,1,C,6.010,200,23.201,E1,
465,2026-09-08T04:06:11.000Z,2026-09-08T04:06:11.012Z,1,A,12.470,200,23.251,E1,
466,2026-09-08T04:06:11.049Z,2026-09-08T04:06:11.058Z,1,A,8.573,200,23.300,E1,
467,2026-09-08T04:06:11.099Z,2026-09-08T04:06:11.113Z,1,C,13.372,200,23.350,E1,
468,2026-09-08T04:06:11.150Z,2026-09-08T04:06:11.160Z,1,B,9.776,200,23.401,E1,
469,2026-09-08T04:06:11.200Z,2026-09-08T04:06:11.209Z,1,C,8.936,200,23.451,E1,
470,2026-09-08T04:06:11.250Z,2026-09-08T04:06:11.261Z,1,B,10.970,200,23.501,E1,
471,2026-09-08T04:06:11.300Z,2026-09-08T04:06:11.308Z,1,C,7.962,200,23.551,E1,
472,2026-09-08T04:06:11.350Z,2026-09-08T04:06:11.357Z,1,C,6.907,200,23.601,E1,
473,2026-09-08T04:06:11.400Z,2026-09-08T04:06:11.412Z,1,C,11.630,200,23.651,E1,
474,2026-09-08T04:06:11.450Z,2026-09-08T04:06:11.459Z,1,C,9.836,200,23.701,E1,
475,2026-09-08T04:06:11.500Z,2026-09-08T04:06:11.506Z,1,A,5.913,200,23.751,E1,
476,2026-09-08T04:06:11.550Z,2026-09-08T04:06:11.560Z,1,C,9.822,200,23.801,E1,
477,2026-09-08T04:06:11.600Z,2026-09-08T04:06:11.612Z,1,C,12.188,200,23.851,E1,
478,2026-09-08T04:06:11.649Z,2026-09-08T04:06:11.655Z,1,C,5.493,200,23.900,E1,
479,2026-09-08T04:06:11.700Z,2026-09-08T04:06:11.707Z,1,C,7.229,200,23.951,E1,
480,2026-09-08T04:06:11.750Z,2026-09-08T04:06:11.761Z,1,C,11.276,200,24.001,E1,
481,2026-09-08T04:06:11.799Z,2026-09-08T04:06:11.808Z,1,A,8.816,200,24.050,E1,
482,2026-09-08T04:06:11.849Z,2026-09-08T04:06:11.854Z,1,A,5.357,200,24.100,E1,
483,2026-09-08T04:06:11.900Z,2026-09-08T04:06:11.909Z,1,A,8.974,200,24.151,E1,
484,2026-09-08T04:06:11.949Z,2026-09-08T04:06:11.965Z,1,A,15.482,200,24.200,E1,
485,2026-09-08T04:06:12.000Z,2026-09-08T04:06:12.020Z,1,C,20.087,200,24.251,E1,
486,2026-09-08T04:06:12.050Z,2026-09-08T04:06:12.064Z,1,C,14.653,200,24.301,E1,
487,2026-09-08T04:06:12.100Z,2026-09-08T04:06:12.121Z,1,C,21.566,200,24.351,E1,
488,2026-09-08T04:06:12.150Z,2026-09-08T04:06:12.168Z,1,A,17.592,200,24.401,E1,
489,2026-09-08T04:06:12.200Z,2026-09-08T04:06:12.208Z,1,C,8.535,200,24.451,E1,
490,2026-09-08T04:06:12.250Z,2026-09-08T04:06:12.260Z,1,C,10.331,200,24.501,E1,
491,2026-09-08T04:06:12.299Z,2026-09-08T04:06:12.305Z,1,C,6.080,200,24.550,E1,
492,2026-09-08T04:06:12.350Z,2026-09-08T04:06:12.362Z,1,C,12.664,200,24.601,E1,
493,2026-09-08T04:06:12.400Z,2026-09-08T04:06:12.417Z,1,C,17.276,200,24.651,E1,
494,2026-09-08T04:06:12.449Z,2026-09-08T04:06:12.457Z,1,C,8.404,200,24.700,E1,
495,2026-09-08T04:06:12.500Z,2026-09-08T04:06:12.506Z,1,C,6.531,200,24.751,E1,
496,2026-09-08T04:06:12.549Z,2026-09-08T04:06:12.567Z,1,C,17.957,200,24.800,E1,
497,2026-09-08T04:06:12.600Z,2026-09-08T04:06:12.609Z,1,C,9.444,200,24.851,E1,
498,2026-09-08T04:06:12.650Z,2026-09-08T04:06:12.665Z,1,B,15.295,200,24.901,E1,
499,2026-09-08T04:06:12.699Z,2026-09-08T04:06:12.721Z,1,B,21.616,200,24.950,E1,
500,2026-09-08T04:06:12.750Z,2026-09-08T04:06:12.768Z,1,C,18.198,200,25.001,E1,
501,2026-09-08T04:06:12.799Z,2026-09-08T04:06:12.812Z,1,B,13.145,200,25.050,E1,
502,2026-09-08T04:06:12.850Z,2026-09-08T04:06:12.858Z,1,A,7.977,200,25.101,E1,
503,2026-09-08T04:06:12.900Z,2026-09-08T04:06:12.908Z,1,A,7.947,200,25.151,E1,
504,2026-09-08T04:06:12.950Z,2026-09-08T04:06:12.961Z,1,C,10.842,200,25.201,E1,
505,2026-09-08T04:06:12.999Z,2026-09-08T04:06:13.012Z,1,C,12.913,200,25.250,E1,
506,2026-09-08T04:06:13.049Z,2026-09-08T04:06:13.070Z,1,C,21.150,200,25.300,E1,
507,2026-09-08T04:06:13.100Z,2026-09-08T04:06:13.111Z,1,A,11.506,200,25.351,E1,
508,2026-09-08T04:06:13.150Z,2026-09-08T04:06:13.161Z,1,B,11.601,200,25.401,E1,
509,2026-09-08T04:06:13.199Z,2026-09-08T04:06:13.210Z,1,C,10.651,200,25.450,E1,
